Date,Time,Block,Primary Type,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,X Coordinate,Y Coordinate,Year,Latitude,Longitude,Location
05/01/2001,08:00:00 AM,016XX S LOOMIS ST,THEFT,APARTMENT,0,0,1222,012,25,31,1167262,1892053,2001,41.859349411,-87.661510695,"(41.859349411, -87.661510695)"
10/31/2001,12:00:00 AM,092XX S CLYDE AVE,THEFT,RESIDENCE,0,0,0413,004,7,48,1191833,1843932,2001,41.72673926,-87.57288217,"(41.72673926, -87.57288217)"
08/16/2001,09:00:00 AM,009XX W DICKENS AVE,DECEPTIVE PRACTICE,RESIDENCE,0,0,1812,018,43,7,1169314,1914184,2001,41.920034067,-87.653334701,"(41.920034067, -87.653334701)"
07/01/2001,12:01:00 AM,028XX W DIVISION ST,THEFT,APARTMENT,0,0,1311,012,26,24,1157311,1907815,2001,41.902809715,-87.697609221,"(41.902809715, -87.697609221)"
06/01/2001,12:01:00 AM,009XX W WINONA ST,SEX OFFENSE,OTHER,0,0,2024,020,48,3,1169017,1934362,2001,41.975409767,-87.653838177,"(41.975409767, -87.653838177)"
08/01/2001,12:00:00 PM,021XX N KEDVALE AVE,THEFT,RESIDENCE,0,0,2525,025,30,20,1148408,1913884,2001,41.919640039,-87.730155028,"(41.919640039, -87.730155028)"
12/31/2001,12:00:00 PM,044XX S PULASKI RD,THEFT,RESIDENCE,0,0,0815,008,14,57,1150374,1875164,2001,41.813349673,-87.723941477,"(41.813349673, -87.723941477)"
09/08/2001,12:00:00 AM,097XX S PEORIA ST,THEFT,RESIDENCE,0,0,2223,022,21,73,1172070,1840258,2001,41.717113576,-87.6453834,"(41.717113576, -87.6453834)"
01/01/2001,12:00:00 PM,084XX S BRANDON AVE,THEFT,RESIDENCE,0,0,0424,004,10,46,1198990,1849488,2001,41.741808857,-87.546479783,"(41.741808857, -87.546479783)"
01/01/2001,12:00:00 AM,081XX S COLES AVE,SEX OFFENSE,RESIDENCE,0,0,0422,004,7,46,1198282,1851263,2001,41.746697322,-87.549014535,"(41.746697322, -87.549014535)"
10/13/2001,02:00:00 PM,018XX N HOWE ST,THEFT,RESIDENCE,0,0,1813,018,43,7,1171689,1912576,2001,41.915569627000004,-87.644656055,"(41.915569627, -87.644656055)"
08/29/2001,12:00:00 PM,078XX S CREGIER AVE,THEFT,RESIDENCE,0,0,0414,004,8,43,1189606,1853231,2001,41.752310307,-87.580741904,"(41.752310307, -87.580741904)"
02/24/2001,12:00:00 AM,069XX N ASHLAND BLVD,OFFENSE INVOLVING CHILDREN,RESIDENCE,0,0,2431,024,49,1,1164476,1946310,2001,42.00829304,-87.670196738,"(42.00829304, -87.670196738)"
12/01/2001,12:00:00 AM,079XX S HOMAN AVE,THEFT,RESIDENCE,0,0,0834,008,18,70,1155058,1851611,2001,41.748624296,-87.70738905,"(41.748624296, -87.70738905)"
01/02/2001,12:00:00 PM,013XX W VAN BUREN ST,THEFT,APARTMENT,0,0,1213,012,2,28,1167386,1898327,2001,41.87656312,-87.660875126,"(41.87656312, -87.660875126)"
10/25/2001,04:00:00 PM,041XX W ADAMS ST,THEFT,RESIDENCE,0,0,1115,011,28,26,1148928,1898731,2001,41.878048585,-87.728636872,"(41.878048585, -87.728636872)"
08/01/2001,12:00:00 PM,007XX N PARKSIDE AVE,THEFT,APARTMENT,0,0,1511,015,29,25,1138508,1904264,2001,41.893426934,-87.76676304,"(41.893426934, -87.76676304)"
06/01/2001,09:00:00 AM,032XX W MAYPOLE AVE,THEFT,APARTMENT,0,0,1123,011,28,27,1154799,1900840,2001,41.883720363,-87.70702331,"(41.883720363, -87.70702331)"
04/23/2001,12:01:00 AM,042XX W CRYSTAL ST,CRIM SEXUAL ASSAULT,RESIDENCE,1,0,2534,025,37,23,1147619,1908024,2001,41.903574806,-87.733204605,"(41.903574806, -87.733204605)"
11/01/2001,08:00:00 AM,079XX S PERRY AVE,THEFT,APARTMENT,0,0,0623,006,17,44,1176939,1852590,2001,41.750846006,-87.627179866,"(41.750846006, -87.627179866)"
12/01/2001,12:00:00 PM,010XX N HOYNE AVE,SEX OFFENSE,RESIDENCE,0,1,1312,012,32,24,1162251,1907033,2001,41.900561957,-87.67948559,"(41.900561957, -87.67948559)"
07/25/2001,12:00:00 AM,035XX W MC LEAN AVE,OFFENSE INVOLVING CHILDREN,RESIDENCE,0,0,1413,014,26,22,1152572,1913356,2001,41.918109774,-87.714869764,"(41.918109774, -87.714869764)"
08/07/2001,12:01:00 AM,055XX S TROY ST,OFFENSE INVOLVING CHILDREN,RESIDENCE,0,0,0824,008,14,63,1156364,1867731,2001,41.792833848,-87.702169863,"(41.792833848, -87.702169863)"
06/01/2001,12:00:00 AM,027XX N HOYNE AVE,THEFT,RESIDENCE,0,0,1913,019,1,7,1162312,1917959,2001,41.930542385,-87.67895533,"(41.930542385, -87.67895533)"
08/27/2001,12:00:00 AM,066XX S MARSHFIELD AVE,DECEPTIVE PRACTICE,RESIDENCE,0,0,0725,007,15,67,1166430,1860644,2001,41.773177504,-87.665460789,"(41.773177504, -87.665460789)"
05/01/2001,12:00:00 PM,087XX W HIGGINS RD,DECEPTIVE PRACTICE,COMMERCIAL / BUSINESS OFFICE,0,0,1614,016,41,76,1116821,1938455,2001,41.987617084,-87.845699339,"(41.987617084, -87.845699339)"
08/01/2001,12:00:00 PM,051XX S HARDING AVE,THEFT,RESIDENCE,0,0,0822,008,23,62,1150959,1870192,2001,41.799694383,-87.721925382,"(41.799694383, -87.721925382)"
08/19/2001,12:00:00 AM,040XX S ELLIS AVE,THEFT,OTHER,0,0,2123,002,4,36,1183258,1878301,2001,41.821254602,-87.603224156,"(41.821254602, -87.603224156)"
04/27/2001,12:01:00 AM,035XX S MICHIGAN AVE,OTHER OFFENSE,POLICE FACILITY/VEH PARKING LOT,0,0,0211,002,3,35,1177731,1881692,2001,41.830686867,-87.623396979,"(41.830686867, -87.623396979)"
01/01/2001,12:00:00 AM,012XX W 49TH PL,CRIM SEXUAL ASSAULT,RESIDENCE,1,0,0933,009,16,61,1168563,1871987,2001,41.804258318,-87.65731478,"(41.804258318, -87.65731478)"
10/13/2001,01:00:00 PM,015XX E 67TH PL,THEFT,RESIDENCE,0,1,0332,003,5,43,1187705,1860580,2001,41.772522039,-87.587474633,"(41.772522039, -87.587474633)"
08/01/2001,12:00:00 AM,057XX S CAMPBELL AVE,THEFT,STREET,0,0,0824,008,16,63,1160650,1866313,2001,41.788855243,-87.686492643,"(41.788855243, -87.686492643)"
07/28/2001,09:00:00 AM,012XX W ELMDALE AVE,CRIM SEXUAL ASSAULT,VEHICLE NON-COMMERCIAL,0,0,2013,020,48,77,1167184,1939958,2001,41.99080504,-87.660417054,"(41.99080504, -87.660417054)"
11/01/2001,09:00:00 AM,034XX W 60TH ST,THEFT,RESIDENCE,0,0,0823,008,16,66,1154119,1864570,2001,41.784204533,-87.710486056,"(41.784204533, -87.710486056)"
09/29/2001,12:00:00 AM,017XX E 55TH ST,THEFT,APARTMENT,0,0,2132,002,5,41,1189288,1868837,2001,41.79514205,-87.581407203,"(41.79514205, -87.581407203)"
02/02/2001,09:00:00 AM,030XX N PULASKI RD,THEFT,OTHER,1,0,2523,025,31,21,1149236,1919937,2001,41.936233988,-87.726955529,"(41.936233988, -87.726955529)"
07/01/2001,03:00:00 PM,041XX N ELSTON AVE,OFFENSE INVOLVING CHILDREN,RESIDENCE,1,1,1723,017,39,16,1149894,1927541,2001,41.957087166,-87.724338738,"(41.957087166, -87.724338738)"
09/10/2001,12:00:00 AM,025XX W BERTEAU AVE,DECEPTIVE PRACTICE,AIRPORT/AIRCRAFT,0,0,1912,019,47,5,1158706,1927850,2001,41.957758668,-87.691934594,"(41.957758668, -87.691934594)"
06/18/2001,03:00:00 PM,074XX S KENWOOD AVE,THEFT,RESIDENCE,0,0,0324,003,5,43,1186538,1855949,2001,41.759841851,-87.591898798,"(41.759841851, -87.591898798)"
09/27/2001,12:00:00 AM,039XX S LAKE PARK AVE,THEFT,RESIDENCE,0,1,2122,002,4,36,1183264,1879328,2001,41.824072622,-87.603170127,"(41.824072622, -87.603170127)"
01/01/2001,12:00:00 AM,072XX S WENTWORTH AVE,THEFT,RESIDENCE,0,0,0731,007,17,69,1176167,1857164,2001,41.763414952,-87.629871775,"(41.763414952, -87.629871775)"
01/01/2001,12:01:00 AM,042XX N DRAKE AVE,THEFT,APARTMENT,0,0,1723,017,33,16,1151915,1928181,2001,41.958803719,-87.716891965,"(41.958803719, -87.716891965)"
01/01/2001,12:01:00 AM,008XX W CUYLER AVE,OFFENSE INVOLVING CHILDREN,RESIDENCE,0,0,2322,019,46,3,1169929,1927271,2001,41.955931954,-87.65069221,"(41.955931954, -87.65069221)"
10/29/2001,12:00:00 PM,030XX W LEXINGTON ST,THEFT,RESIDENCE,0,0,1134,011,28,27,1156025,1896501,2001,41.871789071,-87.702638396,"(41.871789071, -87.702638396)"
04/12/2001,10:00:00 AM,012XX N ARTESIAN AVE,THEFT,OTHER,0,0,1423,014,26,24,1159809,1908153,2001,41.90368605,-87.688424265,"(41.90368605, -87.688424265)"
10/01/2001,09:00:00 AM,012XX N MENARD AVE,THEFT,RESIDENCE,0,0,2531,025,29,25,1137494,1907813,2001,41.903184145,-87.770401636,"(41.903184145, -87.770401636)"
07/01/2001,12:00:00 AM,0000X W 74TH ST,CRIMINAL DAMAGE,RESIDENTIAL YARD (FRONT/BACK),0,0,0731,007,6,69,1176932,1855972,2001,41.760126766,-87.627103781,"(41.760126766, -87.627103781)"
01/28/2001,12:25:00 PM,002XX W 24TH PL,DECEPTIVE PRACTICE,RESIDENCE,0,0,2111,009,25,34,1175044,1888104,2001,41.848342419,-87.633063818,"(41.848342419, -87.633063818)"
10/26/2001,10:00:00 AM,069XX S HERMITAGE AVE,THEFT,RESIDENCE,0,0,0735,007,17,67,1165839,1858610,2001,41.767608512,-87.667684963,"(41.767608512, -87.667684963)"
03/01/2001,10:00:00 AM,023XX W JACKSON BLVD,THEFT,RESIDENCE,0,0,1211,012,2,28,1160776,1898600,2001,41.877451805,-87.685137328,"(41.877451805, -87.685137328)"
01/01/2001,12:00:00 AM,023XX S SAWYER AVE,THEFT,RESIDENCE,0,0,1024,010,24,30,1155111,1887951,2001,41.848345304,-87.706223356,"(41.848345304, -87.706223356)"
11/28/2001,09:00:00 AM,062XX N CLAREMONT AVE,THEFT,APARTMENT,0,0,2413,024,50,2,1159556,1941427,2001,41.994997074,-87.688433937,"(41.994997074, -87.688433937)"
12/26/2001,09:00:00 AM,0000X N LECLAIRE AVE,THEFT,APARTMENT,0,0,1533,015,28,25,1142416,1899973,2001,41.8815802,-87.752516818,"(41.8815802, -87.752516818)"
09/01/2001,12:00:00 PM,035XX W 12TH PL,THEFT,RESIDENCE,0,0,1021,010,24,29,1152910,1894099,2001,41.865259954,-87.714138496,"(41.865259954, -87.714138496)"
11/11/2001,08:00:00 AM,082XX S ELLIS AVE,THEFT,CHA APARTMENT,0,0,0631,006,8,44,1184287,1850666,2001,41.745397704,-87.600313566,"(41.745397704, -87.600313566)"
08/01/2001,09:00:00 AM,008XX W LAWRENCE AVE,THEFT,NURSING HOME/RETIREMENT HOME,0,0,2024,020,48,3,1169785,1932123,2001,41.969249141,-87.65107956,"(41.969249141, -87.65107956)"
10/01/2001,12:01:00 AM,032XX W WARREN BLVD,THEFT,RESIDENCE,0,0,1123,011,28,27,1154507,1900196,2001,41.881959005,-87.708112794,"(41.881959005, -87.708112794)"
01/02/2001,04:00:00 PM,011XX S KILDARE AVE,THEFT,RESIDENCE,0,0,1132,011,24,29,1147937,1894826,2001,41.867351906,-87.732376009,"(41.867351906, -87.732376009)"
05/24/2001,12:01:00 AM,026XX E 82ND ST,THEFT,RESIDENCE,0,0,0422,004,7,46,1194958,1851144,2001,41.746453274,-87.561198149,"(41.746453274, -87.561198149)"
10/13/2001,12:00:00 PM,045XX W CERMAK RD,THEFT,OTHER,0,0,1012,010,24,29,1146518,1889030,2001,41.851474086,-87.737733033,"(41.851474086, -87.737733033)"
01/01/2001,09:00:00 AM,024XX W NORTH AVE,CRIM SEXUAL ASSAULT,RESIDENCE,0,0,1423,014,1,24,1159826,1910526,2001,41.910197398,-87.688296273,"(41.910197398, -87.688296273)"
06/25/2001,12:01:00 AM,009XX N SEDGWICK ST,THEFT,RESIDENCE,0,0,1823,018,27,8,1173374,1906658,2001,41.899293041,-87.63864165,"(41.899293041, -87.63864165)"
03/01/2001,12:00:00 PM,067XX S CLAREMONT AVE,THEFT,RESIDENCE,0,0,0832,008,17,66,1161854,1859892,2001,41.771210202,-87.682256233,"(41.771210202, -87.682256233)"
10/01/2001,12:00:00 PM,061XX S SPAULDING AVE,THEFT,RESIDENCE,0,0,0823,008,15,66,1155410,1863551,2001,41.781382487,-87.705779973,"(41.781382487, -87.705779973)"
09/01/2001,12:01:00 AM,056XX S ELIZABETH ST,THEFT,RESIDENCE,0,0,0713,007,16,67,1168910,1867394,2001,41.79164711,-87.656174846,"(41.79164711, -87.656174846)"
01/01/2001,11:59:00 PM,081XX S THROOP ST,OFFENSE INVOLVING CHILDREN,RESIDENCE,0,0,0613,006,21,71,1169040,1850614,2001,41.745597846,-87.656182576,"(41.745597846, -87.656182576)"
01/01/2001,12:00:00 AM,054XX S DREXEL AVE,THEFT,RESIDENCE,0,0,2131,002,5,41,1183119,1869343,2001,41.796676399,-87.604012947,"(41.796676399, -87.604012947)"
04/01/2001,12:00:00 PM,044XX S UNIVERSITY AVE,THEFT,RESIDENCE,0,0,2123,002,4,39,1184622,1875893,2001,41.814614968,-87.598295952,"(41.814614968, -87.598295952)"
05/09/2001,12:00:00 PM,035XX W 85TH ST,THEFT,RESIDENCE,0,0,0834,008,18,70,1154173,1848033,2001,41.738823282,-87.710726905,"(41.738823282, -87.710726905)"
01/01/2001,04:00:00 PM,058XX S WOLCOTT AVE,OFFENSE INVOLVING CHILDREN,RESIDENCE,0,0,0715,007,15,67,1164724,1866030,2001,41.787993574,-87.67156264,"(41.787993574, -87.67156264)"
04/01/2001,12:00:00 AM,045XX S OAKENWALD AVE,OFFENSE INVOLVING CHILDREN,RESIDENCE,0,0,2123,002,4,39,1185732,1875245,2001,41.812810686,-87.594244837,"(41.812810686, -87.594244837)"
11/20/2001,12:01:00 AM,036XX S INDIANA AVE,THEFT,RESIDENCE,0,0,0211,002,3,35,1178156,1880953,2001,41.828649345,-87.621860106,"(41.828649345, -87.621860106)"
01/01/2001,01:00:00 PM,121XX S LOWE AVE,THEFT,RESIDENCE,0,0,0523,005,34,53,1174215,1824262,2001,41.673170821,-87.638000169,"(41.673170821, -87.638000169)"
01/01/2001,02:00:00 PM,012XX W 71ST ST,THEFT,RESIDENCE,0,0,0734,007,17,67,1169297,1857661,2001,41.764930198,-87.655037298,"(41.764930198, -87.655037298)"
05/01/2001,12:00:00 PM,065XX S LOWE AVE,THEFT,RESIDENCE,0,0,0723,007,20,68,1173204,1861441,2001,41.775217525,-87.640605465,"(41.775217525, -87.640605465)"
06/01/2001,12:00:00 PM,067XX S GREEN ST,THEFT,RESIDENCE,0,0,0723,007,6,68,1171839,1860124,2001,41.771633584,-87.645647974,"(41.771633584, -87.645647974)"
01/01/2001,12:01:00 AM,017XX S STATE ST,THEFT,COMMERCIAL / BUSINESS OFFICE,0,0,0132,001,3,33,1176651,1891677,2001,41.85811087,-87.627058234,"(41.85811087, -87.627058234)"
10/18/2001,08:00:00 AM,050XX W MADISON ST,THEFT,RESIDENCE,0,0,1533,015,28,25,1142919,1899596,2001,41.880536309,-87.750679194,"(41.880536309, -87.750679194)"
11/01/2001,12:01:00 AM,029XX S WALLACE ST,OFFENSE INVOLVING CHILDREN,RESIDENCE,0,0,0923,009,11,60,1172807,1885619,2001,41.841573138,-87.641347163,"(41.841573138, -87.641347163)"
12/20/2001,10:00:00 AM,048XX S LAFLIN ST,THEFT,RESIDENCE,0,0,0933,009,20,61,1167185,1872905,2001,41.806807044,-87.662342354,"(41.806807044, -87.662342354)"
08/14/2001,12:00:00 AM,122XX S UNION AVE,THEFT,RESIDENCE,0,0,0523,005,34,53,1173901,1823809,2001,41.671934662,-87.639162785,"(41.671934662, -87.639162785)"
04/15/2001,03:00:00 PM,048XX N AVERS AVE,THEFT,RESIDENCE,0,0,1712,017,39,14,1149879,1931898,2001,41.969043374,-87.724280029,"(41.969043374, -87.724280029)"
01/31/2001,12:01:00 AM,060XX W BELMONT AVE,DECEPTIVE PRACTICE,BANK,0,0,1633,016,36,17,1135662,1920688,2001,41.938547438,-87.776824151,"(41.938547438, -87.776824151)"
06/01/2001,12:01:00 AM,024XX W MC LEAN AVE,THEFT,RESIDENCE,0,0,1431,014,1,22,1159773,1913540,2001,41.918469135,-87.688407715,"(41.918469135, -87.688407715)"
04/01/2001,12:01:00 AM,060XX N AUSTIN AVE,OFFENSE INVOLVING CHILDREN,RESIDENCE,0,0,1611,016,45,11,1135290,1939699,2001,41.990722068,-87.777738297,"(41.990722068, -87.777738297)"
12/01/2001,12:00:00 AM,045XX N DOVER ST,THEFT,RESIDENCE,0,0,2311,019,47,3,1165867,1930566,2001,41.965061386,-87.665530591,"(41.965061386, -87.665530591)"
07/05/2001,08:00:00 AM,011XX N AVERS AVE,THEFT,RESIDENCE,0,0,1112,011,27,23,1150553,1907143,2001,41.901100425,-87.722450317,"(41.901100425, -87.722450317)"
07/01/2001,12:00:00 AM,004XX N LAWLER AVE,THEFT,RESIDENCE,0,0,1532,015,28,25,1142585,1902433,2001,41.8883276,-87.751835037,"(41.8883276, -87.751835037)"
09/24/2001,09:00:00 AM,001XX S WACKER DR,THEFT,SMALL RETAIL STORE,0,0,0111,001,2,32,1173839,1899854,2001,41.880612125,-87.637136495,"(41.880612125, -87.637136495)"
12/01/2001,09:00:00 AM,021XX N KEDVALE AVE,OFFENSE INVOLVING CHILDREN,APARTMENT,0,0,2525,025,30,20,1148408,1913893,2001,41.919664736,-87.730154795,"(41.919664736, -87.730154795)"
05/01/2001,12:00:00 PM,014XX W CATALPA AVE,THEFT,RESIDENCE,0,0,2013,020,48,77,1165926,1936597,2001,41.981609394,-87.665140707,"(41.981609394, -87.665140707)"
12/21/2001,09:00:00 AM,023XX E 98TH ST,THEFT,RESIDENCE,0,0,0431,004,7,51,1193617,1840121,2001,41.716238078,-87.566471651,"(41.716238078, -87.566471651)"
01/01/2001,12:00:00 PM,053XX W ADAMS ST,OFFENSE INVOLVING CHILDREN,RESIDENCE,0,0,1522,015,29,25,1140593,1898768,2001,41.878307187,-87.759240502,"(41.878307187, -87.759240502)"
12/21/2001,04:00:00 PM,023XX S KOLIN AVE,THEFT,RESIDENCE,0,0,1013,010,22,29,1147972,1888249,2001,41.849303124,-87.732416506,"(41.849303124, -87.732416506)"
03/21/2001,09:00:00 AM,002XX N KOSTNER AVE,THEFT,RESIDENCE,0,0,1114,011,28,26,1147065,1900728,2001,41.883564399,-87.735426349,"(41.883564399, -87.735426349)"
10/19/2001,05:00:00 PM,120XX S STEWART AVE,DECEPTIVE PRACTICE,RESIDENCE,0,0,0523,005,34,53,1175834,1825050,2001,41.675297215,-87.63205106,"(41.675297215, -87.63205106)"
10/01/2001,12:00:00 PM,056XX W 63RD ST,DECEPTIVE PRACTICE,COMMERCIAL / BUSINESS OFFICE,1,0,0812,008,13,64,1139750,1862177,2001,41.777911265,-87.763227445,"(41.777911265, -87.763227445)"
04/01/2001,12:00:00 PM,013XX N KEDZIE AVE,THEFT,APARTMENT,0,0,1422,014,26,23,1154732,1909078,2001,41.906327555,-87.707048526,"(41.906327555, -87.707048526)"
06/01/2001,12:01:00 AM,020XX W OHIO ST,THEFT,RESIDENCE,0,0,1313,012,26,24,1162777,1903970,2001,41.892145829,-87.677639549,"(41.892145829, -87.677639549)"
06/01/2001,12:00:00 AM,079XX S ESSEX AVE,THEFT,RESIDENCE,0,0,0422,004,7,46,1194193,1852831,2001,41.751101341,-87.563945958,"(41.751101341, -87.563945958)"
04/22/2001,12:01:00 AM,077XX S EAST END AVE,OTHER OFFENSE,RESIDENCE,1,0,0414,004,8,43,1188928,1853659,2001,41.753501026,-87.583212768,"(41.753501026, -87.583212768)"
08/01/2001,12:01:00 AM,069XX S HARVARD AVE,THEFT,RESIDENCE,0,0,0731,007,6,68,1175117,1858852,2001,41.768070518,-87.633669891,"(41.768070518, -87.633669891)"
11/01/2001,08:00:00 AM,004XX E 41ST ST,DECEPTIVE PRACTICE,RESIDENCE,0,0,0213,002,3,38,1179613,1877939,2001,41.82034546,-87.616606782,"(41.82034546, -87.616606782)"
06/01/2001,12:00:00 PM,020XX W LEE PL,THEFT,APARTMENT,0,0,1313,012,1,24,1162927,1905046,2001,41.895095311,-87.677058438,"(41.895095311, -87.677058438)"
12/01/2001,11:00:00 PM,110XX S STATE ST,THEFT,RESIDENCE,0,0,0513,005,34,49,1178171,1831835,2001,41.69386375,-87.623292553,"(41.69386375, -87.623292553)"
01/10/2001,12:00:00 AM,044XX N WOLCOTT AVE,THEFT,RESIDENCE,0,0,1922,019,47,4,1163054,1929749,2001,41.962879197,-87.675896332,"(41.962879197, -87.675896332)"
12/01/2001,12:00:00 AM,045XX N DOVER ST,THEFT,OTHER,0,0,2311,019,47,3,1165867,1930566,2001,41.965061386,-87.665530591,"(41.965061386, -87.665530591)"
03/01/2001,10:30:00 AM,096XX S BRENNAN AVE,THEFT,SMALL RETAIL STORE,0,0,0431,004,7,51,1193269,1841223,2001,41.719270573,-87.567710291,"(41.719270573, -87.567710291)"
11/01/2001,12:00:00 AM,048XX W CONGRESS PKWY,THEFT,OTHER,0,0,1533,015,24,25,1144317,1897286,2001,41.874171227,-87.745603891,"(41.874171227, -87.745603891)"
09/30/2001,12:00:00 PM,091XX S WOODLAWN AVE,THEFT,RESIDENCE,0,0,0413,004,8,47,1185764,1844637,2001,41.728818834,-87.595091146,"(41.728818834, -87.595091146)"
09/27/2001,09:00:00 AM,016XX N NARRAGANSETT AVE,THEFT,RESIDENCE,0,0,2513,025,36,25,1133448,1910507,2001,41.910648718,-87.785200449,"(41.910648718, -87.785200449)"
11/01/2001,12:01:00 AM,119XX S PRINCETON AVE,THEFT,RESIDENCE,0,0,0522,005,34,53,1176473,1825655,2001,41.676943134,-87.629694123,"(41.676943134, -87.629694123)"
01/01/2001,08:00:00 AM,042XX W CORTEZ ST,SEX OFFENSE,RESIDENCE,1,1,1111,011,37,23,1148052,1906626,2001,41.899730225,-87.731650099,"(41.899730225, -87.731650099)"
10/15/2001,06:00:00 AM,027XX S SPRINGFIELD AVE,SEX OFFENSE,RESIDENCE,0,0,1031,010,22,30,1150862,1885356,2001,41.841308383,-87.721885371,"(41.841308383, -87.721885371)"
12/31/2001,12:00:00 PM,0000X W GOETHE ST,THEFT,APARTMENT,0,1,1824,018,42,8,1175775,1909011,2001,41.905696097,-87.629752035,"(41.905696097, -87.629752035)"
07/20/2001,09:00:00 AM,100XX S LOWE AVE,THEFT,RESIDENCE,0,1,2232,022,34,73,1173711,1837973,2001,41.710807068,-87.639440588,"(41.710807068, -87.639440588)"
01/01/2001,12:00:00 AM,071XX S UNION AVE,THEFT,APARTMENT,0,0,0732,007,6,68,1172939,1857735,2001,41.765053677,-87.641686171,"(41.765053677, -87.641686171)"
05/31/2001,12:00:00 PM,062XX S KIMBARK AVE,THEFT,RESIDENCE,0,0,0314,003,20,42,1185671,1863962,2001,41.781850704,-87.594824137,"(41.781850704, -87.594824137)"
12/15/2001,12:00:00 AM,098XX S HOXIE AVE,THEFT,"SCHOOL, PRIVATE, GROUNDS",0,0,0431,004,7,51,1195126,1840129,2001,41.716223015,-87.560944761,"(41.716223015, -87.560944761)"
09/23/2001,12:00:00 PM,030XX N HAUSSEN CT,THEFT,RESIDENCE,0,0,2523,025,30,21,1150284,1920213,2001,41.93697095,-87.723096775,"(41.93697095, -87.723096775)"
05/01/2001,12:00:00 PM,025XX W JEROME ST,THEFT,RESIDENCE,0,0,2411,024,50,2,1157883,1950032,2001,42.018643896,-87.694351792,"(42.018643896, -87.694351792)"
06/01/2001,09:00:00 AM,059XX S WABASH AVE,THEFT,RESIDENCE,0,0,0233,002,20,40,1177769,1865706,2001,41.786818998,-87.623741832,"(41.786818998, -87.623741832)"
11/01/2001,09:00:00 AM,034XX W HIRSCH ST,OFFENSE INVOLVING CHILDREN,RESIDENCE,0,1,1422,014,26,23,1152915,1909051,2001,41.906289674,-87.713723817,"(41.906289674, -87.713723817)"
06/01/2001,08:00:00 PM,066XX S RHODES AVE,CRIM SEXUAL ASSAULT,APARTMENT,1,0,0321,003,20,42,1181077,1861307,2001,41.774672165,-87.611748393,"(41.774672165, -87.611748393)"
11/01/2001,09:00:00 AM,061XX S DR MARTIN LUTHER KING JR DR,THEFT,APARTMENT,0,0,0313,003,20,42,1180024,1863999,2001,41.782083459,-87.615526116,"(41.782083459, -87.615526116)"
09/01/2001,12:01:00 AM,040XX S ARTESIAN AVE,THEFT,RESIDENCE,0,0,0914,009,12,58,1160725,1877956,2001,41.820803558,-87.68589606,"(41.820803558, -87.68589606)"
01/01/2001,12:01:00 AM,041XX S WALLACE ST,OFFENSE INVOLVING CHILDREN,RESIDENCE,0,0,0935,009,11,61,1172950,1877203,2001,41.818475722,-87.641071274,"(41.818475722, -87.641071274)"
01/01/2001,12:00:00 AM,089XX S BRANDON AVE,THEFT,RESIDENCE,0,0,0424,004,10,46,1198833,1846473,2001,41.733539408,-87.547155925,"(41.733539408, -87.547155925)"
04/01/2001,12:00:00 AM,026XX S INDIANA AVE,THEFT,RESIDENCE,0,0,2112,001,2,35,1178071,1887065,2001,41.84542306,-87.621986252,"(41.84542306, -87.621986252)"
06/01/2001,12:00:00 AM,015XX W 78TH ST,CRIM SEXUAL ASSAULT,RESIDENCE,0,0,0612,006,17,71,1167260,1853041,2001,41.752296128,-87.662635516,"(41.752296128, -87.662635516)"
12/18/2001,10:00:00 AM,067XX S PAXTON AVE,DECEPTIVE PRACTICE,STREET,0,0,0331,003,5,43,1191994,1860797,2001,41.773014357,-87.571745594,"(41.773014357, -87.571745594)"
07/14/2001,12:01:00 AM,078XX S HALSTED ST,DECEPTIVE PRACTICE,STREET,1,0,0621,006,17,71,1172291,1852725,2001,41.751319883,-87.644208374,"(41.751319883, -87.644208374)"
08/15/2001,12:00:00 AM,007XX N LONG AVE,THEFT,RESIDENCE,0,0,1524,015,37,25,1140150,1904228,2001,41.893298234,-87.760733351,"(41.893298234, -87.760733351)"
06/13/2001,12:00:00 AM,044XX W THOMAS ST,THEFT,RESIDENCE,0,0,1111,011,37,23,1146607,1906919,2001,41.900561936,-87.736950164,"(41.900561936, -87.736950164)"
04/06/2001,12:01:00 AM,016XX W JUNEWAY TER,OFFENSE INVOLVING CHILDREN,RESIDENCE,0,0,2422,024,49,1,1163835,1951452,2001,42.022416381,-87.672409052,"(42.022416381, -87.672409052)"
01/01/2001,12:00:00 PM,001XX E CHESTNUT ST,OTHER OFFENSE,RESIDENCE,0,0,1833,018,42,8,1177055,1906312,2001,41.898261013,-87.625132052,"(41.898261013, -87.625132052)"
12/01/2001,12:00:00 AM,005XX N LAWLER AVE,THEFT,STREET,0,0,1532,015,28,25,1142568,1902928,2001,41.889686255,-87.75188515,"(41.889686255, -87.75188515)"
01/01/2001,12:00:00 AM,035XX S DR MARTIN LUTHER KING JR DR,CRIM SEXUAL ASSAULT,SIDEWALK,0,0,0211,002,4,35,1179347,1881844,2001,41.831067166,-87.617463217,"(41.831067166, -87.617463217)"
04/01/2001,12:00:00 PM,113XX S CHURCH ST,OFFENSE INVOLVING CHILDREN,RESIDENCE,0,1,2212,022,19,75,1166202,1829828,2001,41.688618595,-87.667170868,"(41.688618595, -87.667170868)"
